State,State_FIPS,Region,Year,Month,DailywoBoard_final,HourlyComposite_final,MonthlyComposite_final,TotalHiredSeasonal_final,Mexican_final,HiredWorkersonFarms_final,Local_final,Intrastate_final,Interstate_final,TotalForeign_final,Jamaican_final,Bahamian_final,BWIOthers_final,BWI_final,Canadian_final,CanadianOthers_final,PuertoRican_final,OtherForeign_final,TotalAg_final,Nonlocal_final,Farmworkers_Total,Farmworkers_Family,Farmworkers_Hired,Petroleum,Tractors,Cotton_machine,Sugarbeet_machine,Sugarbeet_monogerm,SugarBeets,Cotton,Tomatoes_total,Lettuce,Strawberries_total,Citrus,Cantaloupes,BrusselsSprouts,Asparagus_total,Celery,Cucumbers_pickle,Tomatoes_fresh,Tomatoes_proc,Strawberries_fresh,Strawberries_proc,Asparagus_fresh,Asparagus_proc,TotalHiredSeasonal_dual,TotalHiredSeasonal_HP,TotalAg_dual,TotalAg_HP,Mexican_dual,Mexican_HP,TotalForeign_dual,TotalForeign_HP,TotalDomestic_dual,Local_dual,Local_HP,Intrastate_dual,Intrastate_HP,Interstate_dual,Interstate_HP,Jamaican_dual,Jamaican_HP,Bahamian_dual,Bahamian_HP,BWI_dual,BWI_HP,Canadian_dual,Canadian_HP,PuertoRican_dual,PuertoRican_HP,OtherForeign_dual,OtherForeign_HP,cropland_1954,State_name,pop1950
MI,26,3.0,1947,3.0,,,,,26.0,,,,,164.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,164,,,,,,,,,138,,,,,,,,,,,,7659000,Michigan,6371766
MI,26,3.0,1965,3.0,,,,,,,,,,,,,,,,,,,,,150,131,19,,,,0,100.0,1133,,116740.0,315,39060.0,,248,,9584.0,748,92000,35840.0,80900,24640,14420,784.0,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,7659000,Michigan,6371766
MN,27,4.0,1962,6.0,,,,7646.0,0.0,,3465.0,31.0,4150.0,0.0,,,,0.0,,0,,,,,366,272,94,,,,,,1045,,0.0,,0.0,,,,0.0,,,,,,,,,7646,,,,0,,0,,7646,3465,,31,,4150,,,,,,0,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1972,12.0,,,,,,,,,,,,,,,,,,,,,123,115,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1967,8.0,,,,2665.0,,,2395.0,40.0,230.0,0.0,,,,,,,0.0,,,,243,210,33,,,,,,1422,,0.0,,0.0,,,,0.0,,,,,,,,,2665,,,,,,0,,2665,2395,,40,,230,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1965,5.0,,,,2783.0,0.0,,2417.0,52.0,314.0,0.0,,,,0.0,,,0.0,0.0,,,248,219,29,,,,,,1350,,0.0,,0.0,,,,0.0,,,,,,,,,2783,,,,0,,0,,2783,2417,,52,,314,,,,,,0,,,,0,,0.0,,19493000,Minnesota,2982483
MN,27,4.0,1959,1.0,9.0,0.845,,,,88000.0,,,,,,,,,,,,,,,208,193,15,78598824,275833,,,,885,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1950,4.0,6.2,0.551,,,,157000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1960,8.0,,,,4050.0,34.0,,3717.0,39.0,260.0,34.0,,,,0.0,,0,0.0,,,,321,259,62,,,,,,1018,,0.0,,0.0,,,,0.0,,,,,,,,,4050,,,,34,,34,,4016,3717,,39,,260,,,,,,0,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1970,11.0,,,,1265.0,,,1211.0,15.0,39.0,0.0,,,,,,,0.0,,,,158,147,11,,,,,,1811,,0.0,,0.0,,,,0.0,,,,,,,,,1265,,,,,,0,,1265,1211,,15,,39,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1944,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1965,2.0,,,,,,,,,,,,,,,,,,,,,178,167,11,,,,,,1350,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1967,5.0,,,,2089.0,,,1928.0,14.0,147.0,0.0,,,,,,,0.0,,,,225,201,24,,,,,,1422,,0.0,,0.0,,,,0.0,,,,,,,,,2089,,,,,,0,,2089,1928,,14,,147,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1950,1.0,6.1,0.604,,,,102000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1965,8.0,,,,3167.0,0.0,,2950.0,23.0,194.0,0.0,,,,0.0,,,0.0,0.0,,,281,227,54,,,,,,1350,,0.0,,0.0,,,,0.0,,,,,,,,,3167,,,,0,,0,,3167,2950,,23,,194,,,,,,0,,,,0,,0.0,,19493000,Minnesota,2982483
MN,27,4.0,1972,2.0,,,,,,,,,,,,,,,,,,,,,144,135,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1968,5.0,,,,,,,2274.0,5.0,281.0,,,,,,,,0.0,,,,223,199,24,,,,,,2177,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,2560,2274,,5,,281,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1970,10.0,14.9,1.41,,4369.0,,141000.0,3910.0,52.0,407.0,0.0,,,,,,,0.0,,,,186,169,17,,,,,,1811,,0.0,,0.0,,,,0.0,,,,,,,,,4369,,,,,,0,,4369,3910,,52,,407,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1946,8.0,,,,,1851.0,,,,,1975.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851,,1975,,,,,,,,,124,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1959,10.0,9.8,0.873,,4454.0,60.0,260000.0,3416.0,592.0,386.0,60.0,,,,0.0,,0,0.0,,,,264,223,41,78598824,275833,,,,885,,0.0,,0.0,,,,0.0,,,,,,,,,4454,,,,60,,60,,4394,3416,,592,,386,,,,,,0,,,,0,,,,19493000,Minnesota,2982483
MN,27,,1959,2.0,,,,,,,,,,,,,,,,,,,,,216,198,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1966,6.0,,,,3891.0,0.0,,2082.0,43.0,1766.0,0.0,,,,0.0,,,0.0,0.0,,,266,219,47,,,,,,1554,,0.0,,0.0,,,,0.0,,,,,,,,,3891,,,,0,,0,,3891,2082,,43,,1766,,,,,,0,,,,0,,0.0,,19493000,Minnesota,2982483
MN,27,4.0,1958,6.0,,,,8432.0,99.0,,2615.0,91.0,5277.0,99.0,,,0,,,,0.0,,8082.0,,365,292,73,,,,,,883,,0.0,,0.0,,,,0.0,,166,,,,,,,8432,,8082,,99,,99,,7983,2615,,91,,5277,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1946,9.0,,,,,1861.0,,,,,1861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861,,1861,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1960,1.0,9.2,0.885,,,,79000.0,,,,,,,,,,,,,,,198,185,13,,,,,,1018,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1974,1.0,17.9,,,,,51000.0,,,,,,,,,,,,,,,,,,150199000,260535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1955,10.0,8.8,0.788,,6427.0,68.0,251000.0,2705.0,773.0,701.0,68.0,,,0,,,,0.0,,4247.0,,,,,,,,,,773,,0.0,,0.0,,,,0.0,,143,,,,,,,6427,,4247,,68,,68,,4179,2705,,773,,701,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1957,8.0,,,,11568.0,301.0,,2918.0,53.0,397.0,638.0,,,337,,,,0.0,,4006.0,,350,275,75,,,,,,824,,0.0,,0.0,,,,0.0,,144,,,,,,,11568,,4006,,301,,638,,3368,2918,,53,,397,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1954,10.0,8.3,0.779,,5151.0,119.0,338000.0,2499.0,501.0,881.0,119.0,0.0,,0,0.0,0.0,,0.0,0.0,4000.0,,,,,73706856,249332,,,,,,,,,,,,,,,,,,,,,5151,,4000,,119,99,119,,3881,2499,2177,501,948,881,1246,,0.0,0.0,0.0,,0,,0,0,,,0,19493000,Minnesota,2982483
MN,27,,1961,3.0,,,,,,,,,,,,,,,,,,,,,227,207,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1971,3.0,,,,,,,,,,,,,,,,,,,,,146,137,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1957,7.0,9.1,0.927,,16588.0,414.0,295000.0,5805.0,218.0,5293.0,1152.0,,,738,,,,0.0,,12468.0,,,,,,,,,,824,,0.0,,0.0,,,,0.0,,144,,,,,,,16588,,12468,,414,,1152,,11316,5805,,218,,5293,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1953,4.0,8.1,0.692,,,,131000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1954,6.0,,,,10016.0,141.0,,2628.0,84.0,6903.0,141.0,0.0,,0,0.0,0.0,,0.0,0.0,9756.0,,,,,73706856,249332,,,,,,,,,,,,,,,,,,,,,10016,,9756,,141,0,141,,9615,2628,2257,84,164,6903,5098,,0.0,0.0,0.0,,0,,0,0,,,0,19493000,Minnesota,2982483
MN,27,4.0,1971,11.0,,,,894.0,,,831.0,63.0,0.0,0.0,,,,,,,0.0,,,,150,141,9,,,,,,,,,,,,,,,,,,,,,,,894,,,,,,0,,894,831,,63,,0,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1943,4.0,3.95,,68.0,,,219000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1964,12.0,,,,,,,,,,,,,,,,,,,,,170,159,11,87997659,284887,,,,1325,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1963,5.0,,,,2630.0,0.0,,2143.0,25.0,462.0,0.0,,,,0.0,,0,0.0,,,,286,253,33,,,,,,1558,,0.0,,0.0,,,,0.0,,,,,,,,,2630,,,,0,,0,,2630,2143,,25,,462,,,,,,0,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1973,5.0,,,,,,,,,,,,,,,,,,,,,200,177,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1972,11.0,,,,,,,,,,,,,,,,,,,,,153,140,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1963,9.0,,,,3021.0,38.0,,2491.0,96.0,336.0,98.0,,,,60.0,,0,0.0,,,,264,224,40,,,,,,1558,,0.0,,0.0,,,,0.0,,,,,,,,,3021,,,,38,,98,,2923,2491,,96,,336,,,,,,60,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1966,9.0,,,,4581.0,,,3994.0,104.0,483.0,0.0,,,,,,,0.0,,,,227,202,25,,,,,,1554,,0.0,,0.0,,,,0.0,,,,,,,,,4581,,,,,,0,,4581,3994,,104,,483,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,,1960,12.0,,,,,,,,,,,,,,,,,,,,,191,177,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1963,3.0,,,,,,,,,,,,,,,,,,,,,214,195,19,,,,,,1558,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1953,1.0,7.7,0.746,,,,90000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1966,10.0,11.9,1.06,,6288.0,,179000.0,4754.0,817.0,717.0,0.0,,,,,,,0.0,,,,221,201,20,,,,,,1554,,0.0,,0.0,,,,0.0,,,,,,,,,6288,,,,,,0,,6288,4754,,817,,717,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1945,9.0,,,,,1506.0,,,,,2179.0,467.0,5.0,,,,,,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506,,2179,,,,,,,,,467,,5.0,,,,,,,,201.0,,19493000,Minnesota,2982483
MN,27,4.0,1946,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1.0,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1968,10.0,12.7,1.22,,3998.0,,163000.0,3595.0,127.0,276.0,0.0,,,,,,,0.0,,,,184,170,14,,,,,,2177,,0.0,,0.0,,,,0.0,,,,,,,,,3998,,,,,,0,,3998,3595,,127,,276,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1945,7.0,5.8,,98.1,,1027.0,278000.0,,,,1306.0,,5.0,,,,,,274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027,,1306,,,,,,,,,,,5.0,,,,,,,,274.0,,19493000,Minnesota,2982483
MN,27,4.0,1960,7.0,9.9,0.97,,9351.0,34.0,363000.0,4974.0,153.0,4190.0,34.0,,,,0.0,,0,0.0,,,,360,276,84,,,,,,1018,,0.0,,0.0,,,,0.0,,,,,,,,,9351,,,,34,,34,,9317,4974,,153,,4190,,,,,,0,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1966,8.0,,,,2742.0,0.0,,2500.0,58.0,184.0,0.0,,,,0.0,,,0.0,0.0,,,256,217,39,,,,,,1554,,0.0,,0.0,,,,0.0,,,,,,,,,2742,,,,0,,0,,2742,2500,,58,,184,,,,,,0,,,,0,,0.0,,19493000,Minnesota,2982483
MN,27,4.0,1974,10.0,20.6,,,,,,,,,,,,,,,,,,,,,,,150199000,260535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1969,2.0,,,,,,,,,,,,,,,,,,,,,149,143,6,91008000,258614,,,,2366,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1947,6.0,,,,,1989.0,,,,,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989,,1989,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1960,10.0,9.8,0.872,,4657.0,57.0,127000.0,3574.0,559.0,467.0,57.0,,,,0.0,,0,0.0,,,,251,221,30,,,,,,1018,,0.0,,0.0,,,,0.0,,,,,,,,,4657,,,,57,,57,,4600,3574,,559,,467,,,,,,0,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1966,7.0,11.6,1.13,,10832.0,0.0,294000.0,5631.0,227.0,4974.0,0.0,,,,0.0,,,0.0,0.0,,,285,226,59,,,,,,1554,,0.0,,0.0,,,,0.0,,,,,,,,,10832,,,,0,,0,,10832,5631,,227,,4974,,,,,,0,,,,0,,0.0,,19493000,Minnesota,2982483
MN,27,4.0,1956,4.0,8.2,0.693,,,,112000.0,,,,,,,,,,,,,,,,,,,,,,,772,,0.0,,0.0,,,,0.0,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1943,10.0,5.5,,83.75,,90.0,324000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1947,5.0,,,,,20.0,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,20,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1955,4.0,7.8,0.667,,,,108000.0,,,,,,,,,,,,,,,,,,,,,,,773,,0.0,,0.0,,,,0.0,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1944,6.0,,,,,1299.0,,,,,,567.0,,,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299,,,,,,,,,,,567,,,,408,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1951,1.0,6.3,0.637,,,,103000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1963,4.0,10.0,0.832,,,,98000.0,,,,,,,,,,,,,,,273,247,26,,,,,,1558,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1944,7.0,5.3,,89.25,,803.0,328000.0,,,,,197.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803,,,,,,,,,,,197,,,,2,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1968,2.0,,,,,,,,,,,,,,,,,,,,,154,147,7,,,,,,2177,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1965,12.0,,,,,,,,,,,,,,,,,,,,,170,160,10,,,,,,1350,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1954,12.0,,,,,0.0,,151.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,,,,,73706856,249332,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,151,,0,,0,,0.0,0.0,0.0,,0,,0,,,,0,19493000,Minnesota,2982483
MN,27,4.0,1969,4.0,13.0,1.14,,,,59000.0,,,,,,,,,,,,,,,197,179,18,91008000,258614,,,,2366,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1973,2.0,,,,,,,,,,,,,,,,,,,,,141,131,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1956,8.0,,,,13168.0,95.0,,3980.0,44.0,602.0,427.0,,,332,,,,0.0,,5053.0,,,,,,,,,,772,,0.0,,0.0,,,,0.0,,165,,,,,,,13168,,5053,,95,,427,,4626,3980,,44,,602,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1966,5.0,,,,2093.0,0.0,,1968.0,21.0,104.0,0.0,,,,0.0,,,0.0,0.0,,,235,213,22,,,,,,1554,,0.0,,0.0,,,,0.0,,,,,,,,,2093,,,,0,,0,,2093,1968,,21,,104,,,,,,0,,,,0,,0.0,,19493000,Minnesota,2982483
MN,27,4.0,1947,10.0,7.8,,122.0,,227.0,314000.0,,,,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,227,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1947,1.0,5.8,,92.0,,,177000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1973,1.0,16.4,,,,,54000.0,,,,,,,,,,,,,,,134,125,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1958,8.0,,,,6503.0,104.0,,2695.0,109.0,1015.0,291.0,,,187,,,,0.0,,4110.0,,337,271,66,,,,,,883,,0.0,,0.0,,,,0.0,,166,,,,,,,6503,,4110,,104,,291,,3819,2695,,109,,1015,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1942,4.0,3.05,,51.5,,,243000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1948,4.0,6.7,0.561,113.0,,,178000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1949,1.0,6.6,0.6460000276565552,,,,105000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1944,12.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1955,8.0,,,,12787.0,73.0,,2811.0,187.0,514.0,364.0,,,291,,,,0.0,,3876.0,,,,,,,,,,773,,0.0,,0.0,,,,0.0,,143,,,,,,,12787,,3876,,73,,364,,3512,2811,,187,,514,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1953,8.0,,,,34446.0,274.0,,20488.0,1981.0,3253.0,1359.0,,,1085,,,,0.0,,27081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,34446,,27081,,274,,1359,,25722,20488,,1981,,3253,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1967,10.0,12.4,1.12,,4806.0,,164000.0,3772.0,367.0,667.0,0.0,,,,,,,0.0,,,,204,186,18,,,,,,1422,,0.0,,0.0,,,,0.0,,,,,,,,,4806,,,,,,0,,4806,3772,,367,,667,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1972,9.0,,,,,,,,,,,,,,,,,,,,,184,163,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1974,4.0,18.4,,,,,,,,,,,,,,,,,,,,,,,150199000,260535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1957,9.0,,,,12943.0,384.0,,3166.0,93.0,879.0,658.0,,,274,,,,0.0,,4796.0,,302,253,49,,,,,,824,,0.0,,0.0,,,,0.0,,144,,,,,,,12943,,4796,,384,,658,,4138,3166,,93,,879,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1966,12.0,,,,,,,,,,,,,,,,,,,,,152,144,8,,,,,,1554,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1966,2.0,,,,,,,,,,,,,,,,,,,,,171,160,11,,,,,,1554,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1975,1.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1956,6.0,,,,9294.0,316.0,,3060.0,149.0,5299.0,361.0,,,45,,,,0.0,,8869.0,,,,,,,,,,772,,0.0,,0.0,,,,0.0,,165,,,,,,,9294,,8869,,316,,361,,8508,3060,,149,,5299,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1949,10.0,7.1,0.6909999847412109,,,,241000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1961,6.0,,,,9177.0,0.0,,3708.0,93.0,5376.0,0.0,,,,0.0,,0,0.0,,,,352,270,82,,,,,,1262,,0.0,,0.0,,,,0.0,,,,,,,,,9177,,,,0,,0,,9177,3708,,93,,5376,,,,,,0,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1947,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1962,7.0,10.0,1.0,,12263.0,0.0,377000.0,6709.0,101.0,5453.0,0.0,,,,0.0,,0,,,,,368,271,97,,,,,,1045,,0.0,,0.0,,,,0.0,,,,,,,,,12263,,,,0,,0,,12263,6709,,101,,5453,,,,,,0,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1958,5.0,,,,,,,,,,,,,,,,,,,,,317,276,41,,,,,,883,,0.0,,0.0,,,,0.0,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1961,4.0,9.7,0.794,,,,105000.0,,,,,,,,,,,,,,,275,248,27,,,,,,1262,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1952,7.0,8.3,0.882,,,,397000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1958,10.0,9.5,0.857,,5824.0,122.0,313000.0,3128.0,287.0,381.0,122.0,,,0,,,,0.0,,3918.0,,270,237,33,,,,,,883,,0.0,,0.0,,,,0.0,,166,,,,,,,5824,,3918,,122,,122,,3796,3128,,287,,381,,,,,,,,,,0,,,,19493000,Minnesota,2982483
MN,27,4.0,1960,4.0,9.3,0.772,,,,101000.0,,,,,,,,,,,,,,,277,249,28,,,,,,1018,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1946,12.0,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,19493000,Minnesota,2982483
MN,27,4.0,1961,10.0,10.0,0.888,,7714.0,34.0,243000.0,5880.0,1109.0,691.0,34.0,,,,0.0,,0,0.0,,,,241,213,28,,,,,,1262,,0.0,,0.0,,,,0.0,,,,,,,,,7714,,,,34,,34,,7680,5880,,1109,,691,,,,,,0,,,,0,,,,19493000,Minnesota,2982483
